Id,Description,Invisible,Removable,Name,StatsKeys,Flag0,Unknown0,Flag1,Maximum_StatsKey,Current_StatsKey,Flag2,Unknown1,BuffVisualsKey,Flag3,Flag4,Unknown2,Flag5,Flag6,Flag7,Flag8,BuffLimit,Flag10,Id2,IsRecovery,Flag11,Flag12,Key0,Flag13,Unknown3,Flag14,Flag15,Unknown4,Data0,Flag16,Flag17,Key1,Flag18,Keys0,Keys1,Keys2,Keys3,Flag19,Unknown5,Key2,Unknown6
projectile_nova_storm,"You gain four additional projectiles, and you fire your projectiles in a nova. You have increased area of effect.",False,False,Sharding Tempest,"[<1778, 0>, <173, 0>, <434, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<421, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 75368>",False,[],[],"[<1778, 0>, <173, 0>, <434, 0>]",[],False,0,"<null, null>",[]
veil_storm,"Your Elemental Resistances are Zero, and your Light radius is reduced.",False,False,Veiling Tempest,"[<2004, 0>, <1211, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<422, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 75610>",False,[],[],"[<2004, 0>, <1211, 0>]",[],False,0,"<null, null>",[]
voltaxic_storm,A portion of your Damage is Converted to Chaos Damage.,False,False,Abyssal Tempest,"[<1482, 0>, <1483, 0>, <1484, 0>, <485, 0>, <151, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<423, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 75844>",False,[],[],"[<1482, 0>, <1483, 0>, <1484, 0>, <485, 0>, <151, 0>]",[],False,0,"<null, null>",[]
phasing_storm,"You have Phasing, allowing you to move through enemies. You have a chance to avoid damage.",False,False,Ethereal Tempest,"[<1854, 0>, <7395, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<424, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 76150>",False,[],[],"[<1854, 0>, <7395, 0>]",[],False,0,"<null, null>",[]
corrupted_drops_storm,Items you find are Corrupted.,False,False,Corrupting Tempest,"[<3151, 0>, <3154, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<425, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 76330>",False,[],[],"[<3151, 0>, <3154, 0>]",[],False,0,"<null, null>",[]
drop_as_sell_price_storm,"Non-Unique Items you find, excluding Currency, Gems and Maps drop as their sell price.",False,False,Transmogrifying Tempest,"[<3152, 0>, <3155, 0>, <151, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<426, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 76648>",False,[],[],"[<3152, 0>, <3155, 0>, <151, 0>]",[],False,0,"<null, null>",[]
quality_drops_storm,Items you find have Quality.,False,False,Refining Tempest,"[<3153, 0>, <3156, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<427, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 76826>",False,[],[],"[<3153, 0>, <3156, 0>]",[],False,0,"<null, null>",[]
identify_items_storm,Items you find are Identified.,False,False,Revealing Tempest,"[<3276, 0>, <3275, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<428, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 77004>",False,[],[],"[<3276, 0>, <3275, 0>]",[],False,0,"<null, null>",[]
arcane_storm,You have increased Elemental Damage and Cast Speed. You gain 10 life over one second when you cast a spell.,False,False,Arcane Tempest,"[<486, 0>, <216, 0>, <2016, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<429, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 77322>",False,[],[],"[<486, 0>, <216, 0>, <2016, 0>]",[],False,0,"<null, null>",[]
status_immunity_storm,"You cannot be Chilled, Frozen, Ignited or Shocked. You have additional Elemental Resistances and maximum Elemental Resistances.",False,False,Resisting Tempest,"[<191, 0>, <190, 0>, <192, 0>, <193, 0>, <141, 0>, <948, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<430, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 77736>",False,[],[],"[<191, 0>, <190, 0>, <192, 0>, <193, 0>, <141, 0>, <948, 0>]",[],False,0,"<null, null>",[]
ground_spore_damage,,False,False,Malachai Spores,"[<354, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<3, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 77868>",False,[],[],"[<354, 0>]",[],False,0,"<null, null>",[]
flask_bonus_item_rarity,You have increased Rarity of Items Found while this flask is in effect,True,False,Item Rarity,"[<153, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,4,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 78104>",False,[],[],"[<153, 0>]",[],False,0,"<null, null>",[]
map_boss_duet_enrage,,True,False,,"[<477, 0>, <70, 0>, <216, 0>, <24, 0>, <717, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<447, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 78196>",False,[],[],"[<477, 0>, <70, 0>, <216, 0>, <24, 0>, <717, 0>]",[],False,0,"<null, null>",[]
ground_spores,You are taking Physical Damage while standing in Ground Spores,False,False,Ground Spores,"[<354, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<448, 0>",False,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 78432>",False,[],[],"[<354, 0>]",[],False,0,"<null, null>",[]
new_phase_run,"You have Phasing, allowing you to move through enemies, move faster, are less visible to enemies and deal more Melee Physical Damage. ",False,False,Phase Run,"[<1854, 0>, <177, 0>, <635, 0>, <12393, 0>, <5824, 0>]",True,2,False,"<null, null>","<null, null>",False,22,"<451, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 78804>",False,[],[],"[<1854, 0>, <177, 0>, <635, 0>, <12393, 0>, <5824, 0>]",[],False,0,"<null, null>",[]
new_phase_run_damage,You deal more Melee Physical Damage. ,False,False,Phase Run Damage,"[<635, 0>]",True,2,False,"<null, null>","<null, null>",False,22,"<452, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 79010>",False,[],[],"[<635, 0>]",[],False,0,"<null, null>",[]
tempest_soul_eater,You have Soul Eater.,False,False,Consuming Tempest,[],True,1,False,"<null, null>","<null, null>",True,22,"<431, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 79140>",False,[],[],[],[],False,0,"<null, null>",[]
static_tether,,False,False,Static Tether,[],True,1,False,"<null, null>","<null, null>",True,22,"<454, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 79200>",False,[],[],[],[],False,0,"<null, null>",[]
flask_bonus_mana_regeneration_rate,,True,False,,"[<130, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,4,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 79280>",False,[],[],"[<130, 0>]",[],False,0,"<null, null>",[]
flask_bonus_flask_charge_recovery,,True,False,,"[<401, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,4,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 79366>",False,[],[],"[<401, 0>]",[],False,0,"<null, null>",[]
frost_bomb,"You have reduced regeneration of life and energy shield, and reduced energy shield recharge rate",False,False,Frost Bomb,"[<2401, 0>, <8143, 0>, <138, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<458, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 79642>",False,[],[],"[<2401, 0>, <8143, 0>, <138, 0>]",[],False,0,"<null, null>",[]
lightning_bomb,You have reduced resistances to lightning damage and life regeneration.,False,False,Lightning Bomb,"[<2401, 0>, <8143, 0>, <138, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<459, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 79900>",False,[],[],"[<2401, 0>, <8143, 0>, <138, 0>]",[],False,0,"<null, null>",[]
borrowed_power_lightning_aura,,False,False,Borrowed Power,"[<4096, 0>]",False,3,False,"<null, null>","<null, null>",False,22,"<5, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 80026>",False,[],[],"[<4096, 0>]",[],False,0,"<null, null>",[]
disable_weapons_buff,"You have Onslaught, and your weapons have been disabled.",False,False,Dancing Dervish,"[<3319, 0>, <1750, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<547, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 80244>",False,[],[],"[<3319, 0>, <1750, 0>]",[],False,0,"<null, null>",[]
sawblade_damage,,True,False,Death Rhoomba,"[<2566, 0>, <3060, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<471, 0>",False,False,11,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 80340>",False,[],[],"[<2566, 0>, <3060, 0>]",[],False,0,"<null, null>",[]
usemax_mana_regen,You are Regenerating Mana,False,False,Mana Regeneration,"[<131, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<159, 0>",True,False,1,False,True,True,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 80494>",False,[],[],"[<131, 0>]",[],False,0,"<null, null>",[]
righteous_lightning,"You deal lightning damage to those around you, while draining your mana.",False,False,Righteous Lightning,"[<3345, 0>, <1077, 0>, <554, 0>]",True,2,False,"<null, null>","<null, null>",True,22,"<468, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 80758>",False,[],[],"[<3345, 0>, <1077, 0>, <554, 0>]",[],False,0,"<null, null>",[]
righteous_lightning_aura,You are taking lightning damage from being near an enemy using Righteous Lightning,False,False,Righteous Lightning,"[<1981, 0>]",False,3,False,"<null, null>","<null, null>",False,22,"<469, 0>",False,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 81010>",False,[],[],"[<1981, 0>]",[],False,0,"<null, null>",[]
life_leech_damage,You are taking chaos damage from your opponent's Life Leech,True,False,Life Leech Damage,"[<453, 0>]",True,1,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 81224>",False,[],[],"[<453, 0>]",[],False,0,"<null, null>",[]
enchantment_added_fire_damage,,True,False,,"[<43, 0>, <44, 0>]",False,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,False,False,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 81310>",False,[],[],"[<43, 0>, <44, 0>]",[],False,0,"<null, null>",[]
talisman_monster,,True,False,Talisman,[],False,3,False,"<null, null>","<null, null>",False,22,"<470, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 81382>",False,[],[],[],[],False,0,"<null, null>",[]
caustic_cloud,You are taking Chaos Damage from standing in Caustic Ground,False,False,Caustic Ground,"[<453, 0>, <6521, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<12, 0>",False,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 81582>",False,[],[],"[<453, 0>, <6521, 0>]",[],False,0,"<null, null>",[]
enchantment_reduced_mana_cost,,True,False,,"[<213, 0>]",False,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,False,False,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 81668>",False,[],[],"[<213, 0>]",[],False,0,"<null, null>",[]
enchantment_stun_avoid,,True,False,,"[<6084, 0>]",False,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,False,False,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 81732>",False,[],[],"[<6084, 0>]",[],False,0,"<null, null>",[]
enchantment_attack_and_cast_speed,,True,False,,"[<70, 0>, <216, 0>]",False,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,False,False,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 81826>",False,[],[],"[<70, 0>, <216, 0>]",[],False,0,"<null, null>",[]
enchantment_added_cold_damage,,True,False,,"[<50, 0>, <51, 0>]",False,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,False,False,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 81920>",False,[],[],"[<50, 0>, <51, 0>]",[],False,0,"<null, null>",[]
enchantment_life_leech,,True,False,,"[<105, 0>]",False,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,False,False,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 81992>",False,[],[],"[<105, 0>]",[],False,0,"<null, null>",[]
enchantment_life_regen,,True,False,,"[<451, 0>]",False,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,False,False,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 82056>",False,[],[],"[<451, 0>]",[],False,0,"<null, null>",[]
attack_speed_when_hit,,True,False,,"[<70, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,True,True,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 82118>",False,[],[],"[<70, 0>]",[],False,0,"<null, null>",[]
negate_move_speed_increase,,True,False,,"[<177, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,True,True,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 82190>",False,[],[],"[<177, 0>]",[],False,0,"<null, null>",[]
berserker_life_and_mana_leech,,True,False,,"[<105, 0>, <106, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,True,True,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 82276>",False,[],[],"[<105, 0>, <106, 0>]",[],False,0,"<null, null>",[]
added_fire_damage,You deal a percentage of your Physical Damage as additional Fire Damage,True,False,Fire Damage,"[<447, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<327, 0>",True,False,16,False,True,True,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 82484>",False,[],[],"[<447, 0>]",[],False,0,"<null, null>",[]
attack_and_cast_speed,You have increased Attack and Cast Speeds,True,False,Attack and Cast Speed,"[<70, 0>, <216, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,True,True,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 82686>",False,[],[],"[<70, 0>, <216, 0>]",[],False,0,"<null, null>",[]
physical_damage_stacking,You have increased Physical Damage and Block Chance,False,False,Violent Retaliation,[],True,3,True,"<null, null>","<null, null>",True,22,"<510, 0>",True,True,16,False,True,True,False,0,True,ActionRecentlyCounterBuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 82956>",False,[],[],[],[],False,0,"<null, null>",[]
block_chance,You have additional Block Chance,True,False,,"[<1082, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,True,True,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 83060>",False,[],[],"[<1082, 0>]",[],False,0,"<null, null>",[]
damage,You have increased Physical Damage,True,False,,"[<24, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,True,True,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 83164>",False,[],[],"[<24, 0>]",[],False,0,"<null, null>",[]
taunted_special,,True,False,,"[<477, 0>, <543, 0>, <4766, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,True,True,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 83230>",False,[],[],"[<477, 0>, <543, 0>, <4766, 0>]",[],False,0,"<null, null>",[]
movement_speed,You have increased Movement Speed from a Champion,False,False,Inspirational,"[<177, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<472, 0>",True,True,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 83426>",False,[],[],"[<177, 0>]",[],False,0,"<null, null>",[]
scion_movement_speed,You have increased Movement Speed from an Ascendant,False,False,Inspirational,"[<177, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<472, 0>",True,True,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 83592>",False,[],[],"[<177, 0>]",[],False,0,"<null, null>",[]
siphon_damage,You are taking Chaos Damage Over Time,False,False,Essence Drain,"[<453, 0>]",True,8,False,"<null, null>","<null, null>",True,22,"<476, 0>",True,False,2,False,True,True,False,0,False,SiphonDebuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 83774>",False,[],[],"[<453, 0>]",[],False,0,"<null, null>",[]
contagion,You are taking Chaos Damage Over Time,False,False,Contagion,"[<453, 0>]",True,8,False,"<null, null>","<null, null>",True,22,"<473, 0>",True,False,2,False,True,True,False,0,False,ContagionDebuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 83868>",False,[],[],"[<453, 0>]",[],False,0,"<null, null>",[]
hinder,Your Movement Speed is reduced,False,False,Hinder,"[<177, 0>, <4490, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<478, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 83988>",False,[],[],"[<177, 0>, <4490, 0>]",[],False,0,"<null, null>",[]
withered,You are taking increased Chaos Damage,False,False,Withered,"[<3426, 0>, <15464, 0>]",True,1,True,"<null, null>","<null, null>",True,22,"<480, 0>",True,True,2,False,True,True,False,15,False,,False,False,False,"<null, null>",0,2,0,0,0,[],False,False,"<0, 84138>",False,[],[],"[<3426, 0>, <15464, 0>]",[],False,0,"<null, null>",[]
siphon_leech,You are regenerating life from Essence Drain,False,False,Essence Drain Regeneration,"[<125, 0>]",True,1,True,"<null, null>","<null, null>",True,22,"<476, 0>",True,True,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,2,0,0,0,[],False,False,"<0, 84338>",False,[],[],"[<125, 0>]",[],False,0,"<null, null>",[]
warcry_damage_added_as_mana,A percentage of the Damage you take is added as Mana,True,False,Warcry Damage to Mana,"[<1074, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 84566>",False,[],[],"[<1074, 0>]",[],False,0,"<null, null>",[]
offering_of_judgement_fire,You are taking Burning Damage,False,False,Offering Of Judgement,"[<1977, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<477, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 84746>",False,[],[],"[<1977, 0>]",[],False,0,"<null, null>",[]
offering_of_judgement_chaos,You are taking Chaos Damage Over Time,False,False,Offering Of Judgement,"[<453, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<482, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 84820>",False,[],[],"[<453, 0>]",[],False,0,"<null, null>",[]
offering_of_judgement_counter,,True,False,,[],True,1,False,"<null, null>","<3477, 0>",True,22,"<0, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 84890>",False,[],[],[],[],False,0,"<null, null>",[]
her_blessing,"You have Her Blessing, taking 33% of your Life and Energy Shield as Fire Damage per second.",False,False,Her Blessing,"[<3480, 0>, <2533, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<483, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 85148>",False,[],[],"[<3480, 0>, <2533, 0>]",[],False,0,"<null, null>",[]
maim,You have reduced Movement Speed from being Maimed,False,False,Maimed,"[<177, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<511, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 85302>",False,[],"[<4598, 0>]","[<177, 0>]",[],False,0,"<null, null>",[]
lightning_flask,You and nearby enemies are Shocked and your Lightning Damage is Leeched as Life.,False,False,Vessel of Vinktar,"[<3111, 0>, <3112, 0>, <1238, 0>, <3517, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<489, 0>",True,False,4,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 85586>",False,[],[],"[<3111, 0>, <3112, 0>, <1238, 0>, <3517, 0>]",[],False,0,"<null, null>",[]
lightning_flask_attack_damage,You deal additional Lightning Damage with Attacks.,False,False,Vessel of Vinktar,"[<59, 0>, <60, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<484, 0>",True,False,4,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 85800>",False,[],[],"[<59, 0>, <60, 0>]",[],False,0,"<null, null>",[]
lightning_flask_spell_damage,You deal additional Lightning Damage with Spells.,False,False,Vessel of Vinktar,"[<1592, 0>, <1593, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<484, 0>",True,False,4,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 85994>",False,[],[],"[<1592, 0>, <1593, 0>]",[],False,0,"<null, null>",[]
lightning_flask_physical_to_lightning,A portion of your Physical Damage is converted to Lightning Damage.,False,False,Vessel of Vinktar,"[<484, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<484, 0>",True,False,4,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 86234>",False,[],[],"[<484, 0>]",[],False,0,"<null, null>",[]
lightning_flask_lightning_penetration,Your damage penetrates enemy Lightning Resistance.,False,False,Vessel of Vinktar,"[<595, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<484, 0>",True,False,4,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 86432>",False,[],[],"[<595, 0>]",[],False,0,"<null, null>",[]
lightning_flask_shock_proliferation,Your Shocks have increased effect and also affect other nearby enemies.,False,False,Vessel of Vinktar,"[<13896, 0>, <3564, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<484, 0>",True,False,4,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 86676>",False,[],[],"[<13896, 0>, <3564, 0>]",[],False,0,"<null, null>",[]
shock_aura,You take increased damage while standing in the shocking aura,False,False,Shocking Aura,"[<477, 0>]",True,3,False,"<null, null>","<null, null>",False,2,"<5, 0>",False,False,2,False,True,True,False,0,False,,True,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 86724>",False,[],[],"[<477, 0>]","[<14564, 0>]",False,65792,"<null, null>",[]
trap_pinned,,True,False,Spike Pinned,"[<354, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 86802>",False,[],[],"[<354, 0>]",[],False,0,"<null, null>",[]
enchantment_physical_to_fire,,True,False,,"[<447, 0>]",False,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,False,False,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 86878>",False,[],[],"[<447, 0>]",[],False,0,"<null, null>",[]
enchantment_physical_to_cold,,True,False,,"[<448, 0>]",False,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,False,False,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 86954>",False,[],[],"[<448, 0>]",[],False,0,"<null, null>",[]
enchantment_physical_to_lightning,,True,False,,"[<449, 0>]",False,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,False,False,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 87040>",False,[],[],"[<449, 0>]",[],False,0,"<null, null>",[]
enchantment_added_chaos_damage,,True,False,,"[<64, 0>, <65, 0>]",False,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,False,False,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 87128>",False,[],[],"[<64, 0>, <65, 0>]",[],False,0,"<null, null>",[]
stacking_increased_spell_damage,,True,False,,"[<25, 0>]",True,1,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,True,True,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 87218>",False,[],[],"[<25, 0>]",[],False,0,"<null, null>",[]
templar_ascendency_movement_speed,,True,False,Ascendancy Effect (Invisible),"[<177, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 87366>",False,[],[],"[<177, 0>]",[],False,0,"<null, null>",[]
guardian_warcry,,True,False,Ascendancy Effect (Invisible),"[<177, 0>, <1905, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,True,True,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 87424>",False,[],[],"[<177, 0>, <1905, 0>]",[],False,0,"<null, null>",[]
avoid_stun_staff_aura,You are being granted Stun Avoidance by a Guardian,True,False,Staff Mastery,"[<6084, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<504, 0>",False,False,1,False,True,True,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 87628>",False,[],[],"[<6084, 0>]",[],False,0,"<null, null>",[]
labyrinth_lava_aura,"ES normal/cruel/merciless, Life normal/cruel/merciless",True,False,Lava,"[<4627, 0>, <4629, 0>, <4631, 0>, <4626, 0>, <4628, 0>, <4630, 0>, <4853, 0>]",False,3,False,"<null, null>","<null, null>",False,22,"<485, 0>",False,False,11,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 87858>",False,[],[],"[<4627, 0>, <4629, 0>, <4631, 0>, <4626, 0>, <4628, 0>, <4630, 0>, <4853, 0>]",[],False,0,"<null, null>",[]
